,source_id,plume_lat,plume_lon,candidate_id,date,time,qplume,sigma_qplume,active_flair_detected,inactive_flair_detected
872,P00551,32.26807742,-103.7608278,ang20190926t223557-B,2019-09-26,22:35:57,417.5715493,115.5119192,False,False
873,P00003,32.116318,-103.626625,ang20190926t223557-C,2019-09-26,22:35:57,399.3477921,114.6009003,False,False
874,P00001,32.212162,-103.69683,ang20190926t223557-D,2019-09-26,22:35:57,443.0984843,152.2579402,False,False
875,P00549,32.50713312,-103.6715361,ang20190927t145113-A,2019-09-27,14:51:13,263.4101269,165.6231332,False,False
876,P00552,32.49137218,-103.7120391,ang20190927t145113-B,2019-09-27,14:51:13,259.7773322,128.9177462,False,False
877,P00315,31.84943,-104.224796,ang20190927t151239-A,2019-09-27,15:12:39,305.2800749,162.3144069,False,False
878,P00373,31.637673,-104.064625,ang20190927t151239-B,2019-09-27,15:12:39,1246.606953,447.5467521,False,True
879,P00037,31.627319,-104.036303,ang20190927t151239-C,2019-09-27,15:12:39,650.9680791,431.5431948,False,False
880,P00553,31.743801,-104.083837,ang20190927t153023-A,2019-09-27,15:30:23,2023.432656,762.5161052,False,False
881,P00554,32.01834791,-104.3161933,ang20190927t153023-B,2019-09-27,15:30:23,1533.921357,659.0432858,False,False
882,P00556,31.544838,-103.8047,ang20190927t160700-A,2019-09-27,16:07:00,309.0585211,107.5600956,True,False
883,P00145,32.08000315,-104.218625,ang20190927t160700-B,2019-09-27,16:07:00,1711.366797,362.0898376,False,False
884,P00557,31.89795779,-104.1157431,ang20190927t160700-C,2019-09-27,16:07:00,480.4927081,86.22743204,False,True
885,P00526,31.648444,-103.81385,ang20190927t164322-A,2019-09-27,16:43:22,393.7847708,120.0492907,False,False
886,P00558,31.493751,-103.686904,ang20190927t164322-B,2019-09-27,16:43:22,103.3331823,60.36881623,False,False
887,P00335,31.92399248,-103.9614845,ang20190927t170107-A,2019-09-27,17:01:07,110.2587249,32.87033637,False,False
888,P00143,31.78370383,-103.8427406,ang20190927t170107-B,2019-09-27,17:01:07,203.715259,105.4243732,False,False
889,P00024,32.1091273,-104.0443112,ang20190927t171836-A,2019-09-27,17:18:36,209.3345854,107.3309469,False,False
890,P00198,31.94217019,-103.9106128,ang20190927t171836-B,2019-09-27,17:18:36,344.5577897,127.1546947,False,False
891,P00559,31.91284224,-103.8918247,ang20190927t171836-C,2019-09-27,17:18:36,362.6813306,123.6709259,False,False
892,P00294,31.634285,-103.635247,ang20190927t173620-A,2019-09-27,17:36:20,82.08953503,26.39293648,False,False
893,P00560,31.691229,-103.662419,ang20190927t173620-B,2019-09-27,17:36:20,409.3545105,75.43776651,True,False
894,P00561,31.89746012,-103.8543112,ang20190927t173620-C,2019-09-27,17:36:20,189.234707,34.23773246,False,False
895,P00202,31.89814468,-103.8197661,ang20190927t173620-D,2019-09-27,17:36:20,123.151521,110.6277409,False,False
896,P00342,32.17240628,-104.0745683,ang20190927t173620-E,2019-09-27,17:36:20,80.38339024,34.66262214,False,False
897,P00562,31.892217,-103.846907,ang20190927t173620-F,2019-09-27,17:36:20,132.3698378,31.13562136,False,False
898,P00563,31.61105698,-103.5287406,ang20190927t175410-A,2019-09-27,17:54:10,151.3653413,22.09459834,False,False
899,P00500,31.619644,-103.558865,ang20190927t175410-B,2019-09-27,17:54:10,283.6500957,115.0578894,False,False
900,P00564,31.6670963,-103.5790441,ang20190927t175410-C,2019-09-27,17:54:10,108.0801053,33.43982993,False,False
901,P00544,31.75225224,-103.6396383,ang20190927t175410-D,2019-09-27,17:54:10,223.3134062,76.92173723,False,False
902,P00565,31.74812519,-103.6482887,ang20190927t175410-E,2019-09-27,17:54:10,257.1056888,147.9159121,False,False
903,P00566,31.78819573,-103.6853324,ang20190927t175410-F,2019-09-27,17:54:10,235.9915744,38.07700498,False,True
904,P00567,31.95586691,-103.846756,ang20190927t175410-G,2019-09-27,17:54:10,331.922222,37.12381804,False,True
905,P00568,32.03601234,-103.9027743,ang20190927t175410-H,2019-09-27,17:54:10,133.2046758,55.1047669,False,False
906,P00137,32.03536191,-103.899617,ang20190927t175410-I,2019-09-27,17:54:10,95.22769544,33.00272124,False,False
907,P00165,32.04877791,-103.9039694,ang20190927t175410-J,2019-09-27,17:54:10,301.3193929,116.0499319,False,False
908,P00569,32.09274497,-103.9469775,ang20190927t175410-K,2019-09-27,17:54:10,244.1017158,122.1532606,False,False
909,P00571,32.21169037,-104.0602632,ang20190927t175410-M,2019-09-27,17:54:10,123.4018373,63.69808566,False,False
910,P00572,32.210947,-104.063482,ang20190927t175410-N,2019-09-27,17:54:10,107.3478433,55.71596831,False,False
911,P00131,32.25305656,-104.0533866,ang20190927t175410-O,2019-09-27,17:54:10,73.0989595,55.10620912,False,True
912,P00563,31.61095952,-103.5288997,ang20190927t181142-A,2019-09-27,18:11:42,200.8879729,87.93547454,False,False
913,P00574,31.75397717,-103.6195902,ang20190927t181142-B,2019-09-27,18:11:42,187.5095241,64.04616303,False,False
914,P00498,31.89889434,-103.7133476,ang20190927t181142-C,2019-09-27,18:11:42,204.0046078,94.18354779,False,False
915,P00542,32.035178,-103.876577,ang20190927t181142-D,2019-09-27,18:11:42,287.9259027,117.9546436,False,False
916,P00061,32.25253667,-104.0273318,ang20190927t181142-E,2019-09-27,18:11:42,172.591013,101.4131303,False,False
917,P00162,32.223999,-103.995563,ang20190927t181142-F,2019-09-27,18:11:42,201.8287608,109.9346277,False,False
918,P00131,32.25328733,-104.0533836,ang20190927t181142-G,2019-09-27,18:11:42,300.4187832,179.0184745,False,True
919,P00206,32.29829,-104.063903,ang20190927t181142-H,2019-09-27,18:11:42,524.5475137,395.6157782,False,False
920,P00575,32.310417,-104.060405,ang20190927t181142-I,2019-09-27,18:11:42,357.8774998,269.7908532,False,False
921,P00577,31.91784598,-103.7125044,ang20190927t182905-A,2019-09-27,18:29:05,173.3919788,74.54926512,False,False
922,P00578,31.960047,-103.742043,ang20190927t182905-B,2019-09-27,18:29:05,390.8656331,163.2730416,False,True
923,P00127,31.97833945,-103.755792,ang20190927t182905-C,2019-09-27,18:29:05,315.4414993,111.6897074,False,False
924,P00062,32.2114463,-103.9634178,ang20190927t182905-D,2019-09-27,18:29:05,1583.012295,825.0674573,False,False
925,P00579,32.25548781,-103.9820403,ang20190927t182905-E,2019-09-27,18:29:05,429.5689055,254.2474543,False,False
926,P00580,32.337693,-104.044493,ang20190927t182905-F,2019-09-27,18:29:05,626.7180176,417.4263989,False,False
927,P00497,31.99973243,-103.7483872,ang20190927t182905-G,2019-09-27,18:29:05,327.65443,105.3777155,False,False
928,P00126,31.954171,-103.676924,ang20190927t184620-A,2019-09-27,18:46:20,342.5071516,140.2904827,False,False
929,P00581,31.95334755,-103.6698788,ang20190927t184620-B,2019-09-27,18:46:20,396.0328547,131.7024678,False,True
930,P00210,31.945345,-103.649725,ang20190927t184620-C,2019-09-27,18:46:20,224.7335296,106.2592825,False,False
931,P00582,31.78030946,-103.5636635,ang20190927t184620-D,2019-09-27,18:46:20,175.0044956,91.52287887,False,False
932,P00583,31.75728859,-103.5117707,ang20190927t184620-E,2019-09-27,18:46:20,133.7304542,79.93875383,False,False
933,P00449,32.093587,-103.734165,ang20190927t190436-A,2019-09-27,19:04:36,515.352338,194.2546974,False,False
934,P00584,31.949848,-103.605526,ang20190927t190436-B,2019-09-27,19:04:36,231.3270528,94.41532802,False,True
935,P00016,31.67823345,-103.3896869,ang20190927t190436-C,2019-09-27,19:04:36,112.4815818,65.69311867,False,False
936,P00585,32.06430628,-103.6648561,ang20190927t192237-A,2019-09-27,19:22:37,323.2806416,144.5189716,False,False
937,P00586,32.172432,-103.731238,ang20190927t194104-A,2019-09-27,19:41:04,208.1942354,127.4571193,False,False
938,P00522,31.80783415,-104.1264256,ang20190928t181405-A,2019-09-28,18:14:05,236.6721288,36.31385704,False,False
939,P00523,32.16229607,-104.3443448,ang20190928t183313-A,2019-09-28,18:33:13,356.3421587,107.4943014,False,False
940,P00087,31.782297,-104.065688,ang20190928t183313-B,2019-09-28,18:33:13,1018.642741,290.2211212,False,False
941,P00147,31.82523,-104.048755,ang20190928t185111-A,2019-09-28,18:51:11,190.0648689,73.08943764,False,False
942,P00587,32.171593,-104.3123191,ang20190928t185111-B,2019-09-28,18:51:11,496.1698729,139.5931806,False,False
943,P00588,32.113128,-104.274992,ang20190928t185111-C,2019-09-28,18:51:11,423.3571014,131.042602,False,False
944,P00589,32.07943815,-104.2635828,ang20190928t185111-D,2019-09-28,18:51:11,148.7449476,30.80151005,False,False
945,P00590,32.13896292,-104.2203068,ang20190928t190948-A,2019-09-28,19:09:48,516.8878224,183.6413697,False,False
946,P00591,32.80482009,-104.1867798,ang20190928t193847-A,2019-09-28,19:38:47,282.3053475,52.36937274,False,False
947,P00592,32.800134,-104.199361,ang20190928t193847-B,2019-09-28,19:38:47,711.9103502,63.02647413,False,False
948,P00033,32.323577,-101.812957,ang20191005t210402-A,2019-10-05,21:04:02,700.466586,299.8753027,False,False
949,P00593,32.2938865,-101.8313161,ang20191005t210402-B,2019-10-05,21:04:02,610.7701726,137.4232991,False,False
950,P00594,31.902716,-101.872397,ang20191005t215301-A,2019-10-05,21:53:01,791.7441607,334.6941551,False,True
951,P00116,32.154749,-101.929577,ang20191005t221554-A,2019-10-05,22:15:54,5065.505615,1157.778839,False,True
952,P00595,32.320632,-103.785516,ang20191006t150453-A,2019-10-06,15:04:53,256.8396449,137.0287384,False,False
953,P00483,32.296927,-103.73821,ang20191006t150453-B,2019-10-06,15:04:53,130.3389045,95.01319066,False,False
954,P00156,32.283608,-103.74153,ang20191006t150453-C,2019-10-06,15:04:53,300.3207879,168.5437306,False,False
955,P00219,32.265769,-103.723941,ang20191006t150453-D,2019-10-06,15:04:53,288.3256937,225.7360056,False,False
956,P00596,32.297113,-103.797259,ang20191006t152009-A,2019-10-06,15:20:09,85.89710876,42.29161618,False,False
957,P00597,31.913119,-103.47218,ang20191006t152009-B,2019-10-06,15:20:09,104.4293986,53.53930164,False,False
958,P00010,32.264206,-103.770489,ang20191006t152009-C,2019-10-06,15:20:09,332.8250119,162.1635034,False,False
959,P00009,32.273104,-103.797813,ang20191006t152009-D,2019-10-06,15:20:09,182.1252022,99.26535432,False,False
960,P00598,32.268828,-103.806031,ang20191006t152009-E,2019-10-06,15:20:09,167.4000043,127.749599,False,False
961,P00118,32.305146,-103.787801,ang20191006t152009-F,2019-10-06,15:20:09,173.928926,87.53050875,False,False
962,P00427,32.305395,-103.803007,ang20191006t152009-G,2019-10-06,15:20:09,364.7066086,172.9617738,False,False
963,P00599,32.330252,-103.831355,ang20191006t152009-H,2019-10-06,15:20:09,267.2179636,138.5250711,False,False
964,P00600,32.306604,-103.792181,ang20191006t152009-I,2019-10-06,15:20:09,116.2827007,52.42708462,False,False
965,P00075,32.143046,-103.739312,ang20191006t153731-A,2019-10-06,15:37:31,192.1692028,107.1789999,False,False
966,P00601,31.82851,-103.513515,ang20191006t155231-A,2019-10-06,15:52:31,217.8807562,125.9518545,False,False
967,P00123,32.225789,-103.82707,ang20191006t155231-B,2019-10-06,15:52:31,900.8994804,364.1240118,False,False
968,P00602,32.081234,-103.724939,ang20191006t155231-C,2019-10-06,15:52:31,78.01128896,49.93912031,False,False
969,P00454,32.022029,-103.712112,ang20191006t155231-D,2019-10-06,15:52:31,111.6879831,77.24124402,False,False
970,P00603,31.929659,-103.628721,ang20191006t155231-E,2019-10-06,15:52:31,162.6657431,125.262621,False,False
971,P00215,31.855885,-103.551676,ang20191006t155231-F,2019-10-06,15:52:31,332.4903373,208.0537471,False,False
972,P00604,31.828109,-103.543581,ang20191006t155231-G,2019-10-06,15:52:31,205.0636343,112.2261092,False,False
973,P00583,31.757621,-103.511582,ang20191006t160931-A,2019-10-06,16:09:31,212.3855445,78.6252642,False,True
974,P00605,31.822754,-103.564238,ang20191006t160931-B,2019-10-06,16:09:31,183.0480151,100.1672902,False,False
975,P00210,31.945168,-103.649634,ang20191006t160931-C,2019-10-06,16:09:31,152.1775631,112.7571385,False,False
976,P00069,31.795099,-103.561177,ang20191006t160931-D,2019-10-06,16:09:31,435.0975627,254.5421056,False,False
977,P00606,32.161236,-103.827936,ang20191006t160931-E,2019-10-06,16:09:31,356.1062593,262.957037,False,False
978,P00497,31.999691,-103.748398,ang20191006t160931-F,2019-10-06,16:09:31,242.5870817,182.1910939,False,False
979,P00497,31.999526,-103.748331,ang20191006t162415-A,2019-10-06,16:24:15,313.0516242,245.4955872,False,False
980,P00607,31.975495,-103.751096,ang20191006t162415-B,2019-10-06,16:24:15,232.3380001,194.8551156,False,False
981,P00067,31.959933,-103.74191,ang20191006t162415-C,2019-10-06,16:24:15,193.6673933,177.1377538,False,True
982,P00062,32.211667,-103.962954,ang20191006t162415-D,2019-10-06,16:24:15,553.9450542,460.3507429,False,False
983,P00580,32.338416,-104.044729,ang20191006t162415-E,2019-10-06,16:24:15,156.4924293,123.0190572,False,False
984,P00608,32.248124,-103.970194,ang20191006t162415-F,2019-10-06,16:24:15,176.3763971,162.049043,False,False
985,P00162,32.223871,-103.995438,ang20191006t164135-A,2019-10-06,16:41:35,344.8348486,309.3760422,False,False
986,P00609,32.282817,-104.08483,ang20191006t164135-B,2019-10-06,16:41:35,539.292226,391.4806535,False,False
987,P00610,32.209642,-103.981419,ang20191006t164135-C,2019-10-06,16:41:35,88.69881853,76.48508272,False,False
988,P00611,32.318957,-104.064198,ang20191006t164135-D,2019-10-06,16:41:35,341.4959749,264.1302386,False,False
989,P00575,32.31052372,-104.0604679,ang20191006t164135-E,2019-10-06,16:41:35,196.9833609,152.1728648,False,False
990,P00019,32.186005,-103.991998,ang20191006t164135-F,2019-10-06,16:41:35,225.6731358,205.487079,False,False
991,P00612,32.193269,-103.965217,ang20191006t164135-G,2019-10-06,16:41:35,79.47069114,67.92561097,False,False
992,P00613,31.968244,-103.823561,ang20191006t164135-H,2019-10-06,16:41:35,117.2587222,109.3141718,False,False
993,P00565,31.748343,-103.648307,ang20191006t164135-I,2019-10-06,16:41:35,400.8218296,205.5220011,False,False
994,P00544,31.751857,-103.638642,ang20191006t164135-J,2019-10-06,16:41:35,402.4530607,199.2576699,False,False
995,P00345,31.684778,-103.582611,ang20191006t164135-K,2019-10-06,16:41:35,228.006697,68.6593194,False,False
996,P00410,32.19818,-103.996135,ang20191006t164135-L,2019-10-06,16:41:35,263.1374258,241.203856,False,False
997,P00614,32.30599417,-104.0610556,ang20191006t164135-M,2019-10-06,16:41:35,130.0239617,100.7390063,False,False
998,P00615,32.307405,-104.060408,ang20191006t164135-N,2019-10-06,16:41:35,112.7832998,117.601384,False,False
999,P00499,31.968396,-103.863626,ang20191006t165608-A,2019-10-06,16:56:08,157.9988314,124.6011577,False,False
1000,P00616,31.675426,-103.593018,ang20191006t165608-B,2019-10-06,16:56:08,399.0673838,160.1770715,False,False
1001,P00133,31.741051,-103.633101,ang20191006t165608-C,2019-10-06,16:56:08,311.1256745,127.8180857,False,False
1002,P00544,31.751923,-103.638505,ang20191006t165608-D,2019-10-06,16:56:08,122.2130141,61.01271715,False,False
1003,P00565,31.748143,-103.648082,ang20191006t165608-E,2019-10-06,16:56:08,301.9736946,149.4535411,False,False
1004,P00617,31.868038,-103.786251,ang20191006t165608-F,2019-10-06,16:56:08,158.697691,104.2210714,False,True
1005,P00618,31.956565,-103.827573,ang20191006t165608-G,2019-10-06,16:56:08,96.13240776,78.21868,False,False
1006,P00368,32.04911,-103.884794,ang20191006t165608-H,2019-10-06,16:56:08,157.4175488,110.7132035,False,False
1007,P00286,32.049319,-103.895652,ang20191006t165608-I,2019-10-06,16:56:08,82.52097037,55.57933223,False,False
1008,P00097,32.080181,-103.951633,ang20191006t165608-J,2019-10-06,16:56:08,593.9265073,331.0291677,False,False
1009,P00165,32.048837,-103.903523,ang20191006t165608-K,2019-10-06,16:56:08,104.5643642,70.03829926,False,False
1010,P00569,32.09277,-103.946666,ang20191006t165608-L,2019-10-06,16:56:08,215.5477216,132.4269863,False,False
1011,P00619,32.15281251,-104.0049947,ang20191006t165608-M,2019-10-06,16:56:08,112.0573823,78.10440776,False,False
1012,P00019,32.186137,-103.992732,ang20191006t165608-N,2019-10-06,16:56:08,249.8186179,209.7678896,False,False
1013,P00620,32.183229,-104.027105,ang20191006t165608-O,2019-10-06,16:56:08,67.7398053,51.69649498,False,False
1014,P00621,32.186689,-104.051344,ang20191006t165608-P,2019-10-06,16:56:08,154.1515069,127.4380508,False,False
1015,P00572,32.210782,-104.063302,ang20191006t165608-Q,2019-10-06,16:56:08,93.14873916,54.82475045,False,False
1016,P00571,32.211465,-104.060171,ang20191006t165608-R,2019-10-06,16:56:08,70.86252512,40.10842663,False,False
1017,P00622,32.253707,-104.061712,ang20191006t165608-S,2019-10-06,16:56:08,142.369164,121.1228071,False,False
1018,P00609,32.282276,-104.084743,ang20191006t165608-T,2019-10-06,16:56:08,122.3527726,77.72071616,False,False
1019,P00164,32.079533,-103.956223,ang20191006t165608-U,2019-10-06,16:56:08,389.1844297,223.3478853,False,False
1020,P00623,31.908022,-103.854122,ang20191006t171344-A,2019-10-06,17:13:44,244.6100398,170.2663466,False,True
1021,P00199,31.914135,-103.877682,ang20191006t171344-B,2019-10-06,17:13:44,645.3541659,326.2185871,False,False
1022,P00562,31.892161,-103.846739,ang20191006t171344-C,2019-10-06,17:13:44,187.7159182,109.5555219,False,False
1023,P00344,31.882578,-103.833348,ang20191006t171344-D,2019-10-06,17:13:44,349.5649104,183.4343096,False,False
1024,P00202,31.897886,-103.819707,ang20191006t171344-E,2019-10-06,17:13:44,420.1645506,222.6986795,False,False
1025,P00624,31.7644038,-103.7239335,ang20191006t171344-F,2019-10-06,17:13:44,526.5633194,206.3572167,False,False
1026,P00625,31.94052519,-103.8667832,ang20191006t171344-G,2019-10-06,17:13:44,87.9895167,62.86992214,False,False
1027,P00626,31.882773,-103.859731,ang20191006t171344-H,2019-10-06,17:13:44,547.2142379,307.0186705,False,False
1028,P00627,31.969934,-103.913256,ang20191006t171344-I,2019-10-06,17:13:44,125.9371869,82.09081928,False,False
1029,P00138,31.84116,-103.766195,ang20191006t171344-J,2019-10-06,17:13:44,1471.466515,759.237259,False,False
1030,P00628,31.999866,-103.941609,ang20191006t171344-K,2019-10-06,17:13:44,128.5481299,104.858028,False,False
1031,P00024,32.109348,-104.044544,ang20191006t171344-L,2019-10-06,17:13:44,329.3083116,273.0249368,False,False
1032,P00621,32.186184,-104.051821,ang20191006t171344-M,2019-10-06,17:13:44,146.5325303,100.5807727,False,False
1033,P00342,32.17233,-104.074331,ang20191006t171344-N,2019-10-06,17:13:44,203.9094351,128.7724782,False,False
1034,P00141,32.22249,-104.133727,ang20191006t171344-O,2019-10-06,17:13:44,312.1626218,186.1153369,False,False
1035,P00629,32.260692,-104.124127,ang20191006t171344-P,2019-10-06,17:13:44,414.8522961,231.0063517,False,False
1036,P00630,32.269234,-104.140633,ang20191006t171344-Q,2019-10-06,17:13:44,236.8409203,163.4371494,False,False
